source,line,key,line_sha256,status,replacement,evidence,decision
owtf/data/conf/resources.cfg,894,LaunchExploit_WINDOWS_HTTP,05781a969ee180f766e5d39dbd9725afda80f8b414e7afd7837c0145ab793ca3,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,895,LaunchExploit_WINDOWS_HTTP,5e8dec82296b38b1bba2d23addc1b940bf084a0d59dacb51ead5b37de2cf02d4,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,896,LaunchExploit_WINDOWS_HTTP,952e6e46144f662af9043c066a11c3b98deb9c7990905d637f96041497068a0b,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,897,LaunchExploit_WINDOWS_HTTP,6c9e3327688e9fd3fc7f642bb44bc590a8a30d4d20b7064ad888d6c4dd355f4d,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,898,LaunchExploit_WINDOWS_HTTP,e760df5bfe1118a29dc3dd0f44367c16bd53b59ca82976f351c57ae03e97c087,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,899,LaunchExploit_WINDOWS_HTTP,073bcf55111e39f74ea4802b16d3b2e7b756865d9756fb4769b320ecd6764e39,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,900,LaunchExploit_WINDOWS_HTTP,9b4d7d58d25320112ca7300e393e39834559d2e6952f87c8388af7729c726377,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,901,LaunchExploit_WINDOWS_HTTP,083389ba4edc213e69744b13bd5fee00b33846f9e8df5a2e77111c0071d10f13,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,902,LaunchExploit_WINDOWS_HTTP,41dcc74ee5cdcd4f76907a96294a60108cd5a837c4cc140294c85a907fe593f9,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,903,LaunchExploit_WINDOWS_HTTP,e08da183c1045a06a04bc38961e9756fa5b9a6905975bc35204c599a2eeb1a0e,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,904,LaunchExploit_WINDOWS_HTTP,f836cbc647353cbebe4ec28b103318ff7b8619d55f6231014dc5c8d9b3c0c941,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,905,LaunchExploit_WINDOWS_HTTP,4ee6ad223607617efad8be2b7f7068a8d234dde22815688af045588ee5185658,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,906,LaunchExploit_WINDOWS_HTTP,a08b2700faec2f6f25ea860d11a504182de800fa4e097d01df95809c85148113,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,907,LaunchExploit_WINDOWS_HTTP,2b86ae7eccb6664f04101f3d2a96c57524e3917676701159f79d880d7397dac7,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,908,LaunchExploit_WINDOWS_HTTP,da353c09fa114306a3f12b67e575c4a8f7fe009c8515772b306a20353017e4c4,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,909,LaunchExploit_WINDOWS_HTTP,ab1e1531ef7e5f4a3d8071889674affe50848fbb353db28037e9e1374dac396b,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,910,LaunchExploit_WINDOWS_HTTP,7ebd4ec3e85c9acf6a1db25cc32c8c1e408a37b06944530b0ba5e83413addb29,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,911,LaunchExploit_WINDOWS_IIS,08b10c91b588281b0e4b65515090f410c04a60f178e87863293be5c764e3eb7f,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,912,LaunchExploit_WINDOWS_IIS,c33d74df303462fc5fe5171ae904857ec6c5673e00d1b00231138d071c3b2f70,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,913,LaunchExploit_WINDOWS_IIS,db36a343b51616f48158f185b944a38a356a2e4e5d31d0b89141382ea7831b40,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,914,LaunchExploit_WINDOWS_IIS,03717413885d1a0a5963b147f239a32fc6f3e8c82d6fca7f2922a29e70dc66f1,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,915,LaunchExploit_WINDOWS_IIS,68a6397921f7be66bda2345a06d752e6568830c9c836612c230c452af386660f,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,916,LaunchExploit_WINDOWS_IIS,fceb4ff9abbc33a23449310e388cd968df772f8b1a81d4e6f89ec6d71b6817b9,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,917,LaunchExploit_WINDOWS_IMAP,e1ee360ef8a7f3abe01c6280268184dea181f0a2d02f39b8005ce8f2be99e6a8,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,918,LaunchExploit_WINDOWS_IMAP,d3d71514fd7ed5361e1ffb6ccd820a4033e81a82b12cceece9cfffef0e726ada,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,919,LaunchExploit_WINDOWS_IMAP,1ef32e9eb53d72b67c4ea69e3fdcb3ae4a70682a172b794d4246766ab5d472cf,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,920,LaunchExploit_WINDOWS_IMAP,f73d266a4738ae1f5065730c312b5b7847c26fe76bb266b547690533d184f718,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,921,LaunchExploit_WINDOWS_IMAP,d64070371f80554d3d30961f584ccbb13829b4685d427f3131d2cf01cd4df703,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,922,LaunchExploit_WINDOWS_IMAP,212bf66f66f2c76afac4ec4b6fd270a749d9c3459008bc9e7d4986b504d7efb3,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,923,LaunchExploit_WINDOWS_IMAP,637dc5443ecca894ab7d8a3dab8400a7bc25e693c0b350cbc8bc2a3131d144c9,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,924,LaunchExploit_WINDOWS_IMAP,8f1d622bfb7d16ee828d22f90569702d445af0e9a01844340b525e41d7718bf8,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,925,LaunchExploit_WINDOWS_IMAP,9ee65ec6e8a978897bb2f4a14bf7f5b1ee84ba2f665eb634cade4a8fb35291c7,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,926,LaunchExploit_WINDOWS_IMAP,3fc004804e213dae9da20f4beef24e4d818c954762f4e39ad767a609b20e3034,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,927,LaunchExploit_WINDOWS_IMAP,72cdda8c9cac247aa99f6e39c779953d6849e7cd64b52715de30e79e639eb24d,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,928,LaunchExploit_WINDOWS_IMAP,d2e739e6b4001d70ed4b336930387c4040c38e669d7dfe6c47cfa0b29f76f2c1,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,929,LaunchExploit_WINDOWS_IMAP,b63db3762ddf8859b21746ddbfa50cd0d13654fec12f27f8867576e5b7f3f56c,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,930,LaunchExploit_WINDOWS_IMAP,c1fcb9584b1c1e4ad34d8b1d108f4e770d6996a05eee697f1f4d1cbddda1d6a6,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,931,LaunchExploit_WINDOWS_IMAP,5423b5c688886ffcfd2248739b22d249004064b98f0cde077aafc400434d2e12,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,932,LaunchExploit_WINDOWS_IMAP,2e9ba3c68b09a7b8898ed7c1e46548bfa47e266663747cd71773c8d8b4750b2f,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,933,LaunchExploit_WINDOWS_ISAPI,959753db6a36a0f0df28c5e205debc9744fda0094a9ce2f7ea282c17a3e25926,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,934,LaunchExploit_WINDOWS_ISAPI,0190ebbe3033d78b681cd43a53690fab675e801f32b666559477739d68ee01b3,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,935,LaunchExploit_WINDOWS_ISAPI,94a451c5b6ae567dc7fd0e0f0e5b590fda98ebed5fed12e89ff55ea0efdb8224,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,936,LaunchExploit_WINDOWS_ISAPI,c78e4f6bc207700f02bfa715f079de4d95e8f786065f4c0a3e00071b611e1b62,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,937,LaunchExploit_WINDOWS_ISAPI,91a34c6c6ccf15e5758ae67421ca0753fb1526122e7bc36e71fa06596edcb577,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,938,LaunchExploit_WINDOWS_LDAP,2478b65b3cec62410fde6e12d64d6c869c4535ea6b5aef06150f965e0e199708,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,939,LaunchExploit_WINDOWS_LDAP,daa249f82b97c35922fba2a09e0491ebe16519935a0916b6b18ee2eaae359220,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,940,LaunchExploit_WINDOWS_LICENSE,3a3d3e5b3a7a742e3d937d632cedb8128b074cbde697b2df3ab63d655d1508b7,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,941,LaunchExploit_WINDOWS_LICENSE,d6f49a8de25514518d65af4574e2fb46c3a4e1385ed1f719dbf020fbaa81394b,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,942,LaunchExploit_WINDOWS_LICENSE,f1770bb48d9962b958ef88884637716165c408c6ed8ea4417742b79196eede90,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,943,LaunchExploit_WINDOWS_LOTUS,06a464c3f11c8fc7bb042bd0dafd9b3af687cd525a881a787e36485811ef4919,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,944,LaunchExploit_WINDOWS_LOTUS,811bc7a268e7c67d4a3cd0c148a24ce5673f5ae5b01a65e0ad4abdd2e9edcac6,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,945,LaunchExploit_WINDOWS_LOTUS,c3e77598126072e702059f81e7d47558683d253a6b393ab6d38966160ca6627a,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,946,LaunchExploit_WINDOWS_LOTUS,ae838488a4ecfe4901f0ca6bdb8024be1049767676fafef6cab213399c6c3ee1,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,947,LaunchExploit_WINDOWS_LPD,585ba586a78f1334ee988edf6061761c6a4f0e5472b2359ac3ccb79172eb2e25,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,948,LaunchExploit_WINDOWS_LPD,a8be9553c0a3978f7d90029d82047f99108924808344e9a9162a530848a3d930,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,949,LaunchExploit_WINDOWS_LPD,07739fb05f68e903bd8da3b936773576b36d0be5a8a93aa2f5ea4987836eebe1,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,950,LaunchExploit_WINDOWS_LPD,766ef2bb01d587f2e807b53e945f8511d8b3c9443c15ff3c0d9bbba355bef500,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,951,LaunchExploit_WINDOWS_MISC,04b19c0886c59871dbf1bba042cebc25b6b4cd3522c7760e5834a2eba1abb099,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,952,LaunchExploit_WINDOWS_MISC,6d007f7a9b4aa299de247834aca0ad53780ce35d500d9227593d55be41926087,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,953,LaunchExploit_WINDOWS_MISC,cf7bfca41f44d1b5d89d6cc753d98f01edb0fc252d6eb044f0d43046d6e1e605,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,954,LaunchExploit_WINDOWS_MISC,9a491067b593932db3df131ec37beed7c37f5ff39606ae6d9ed2563db0c00ca0,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,955,LaunchExploit_WINDOWS_MISC,1da5287bb2a5a665c6fbc721d95159a7ca1212a345baab2dc9377a2339d63a8d,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,956,LaunchExploit_WINDOWS_MISC,96e201bb73addcb4ca13179186b33646d9f07d90a58724ba96a7bc0497c62d4d,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,957,LaunchExploit_WINDOWS_MISC,720900ead200627094c93e23fa5c55fd7056924bb71ed36277f28ac0821e1061,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,958,LaunchExploit_WINDOWS_MISC,4e5a4230c05296cf638fe33c6c1f34cf3fd664ed0121702023af8944862a8d4d,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,959,LaunchExploit_WINDOWS_MISC,0d5b22708b7b10e0d966c7455e3189e98b4980afbd192481c75d2366c7d03168,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,960,LaunchExploit_WINDOWS_MISC,3e98941eb7e9a3469b2414dddb60fec32dd00447b22d577c99d4f6ebc540da38,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,961,LaunchExploit_WINDOWS_MISC,726116242fb834645f25bc78d76a1bdc0fe663a95a11567c8f5da1d8badf0e4a,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,962,LaunchExploit_WINDOWS_MISC,4c541db38dca7dd0c8afc8cc20bee1f5ef3552af63d80ba468318a99e8c53402,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,963,LaunchExploit_WINDOWS_MISC,a8f82cf08ff537743607cacf95c0b0a589f94e55da3d748a3908b74c96cf0e5f,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,964,LaunchExploit_WINDOWS_MISC,f8b36b891173959ef0a8f07acf9f453acf7d988be8fa401164440a421a894f82,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,965,LaunchExploit_WINDOWS_MISC,c561b3d95dc8bb92c6548d6ce065968fdb8fa70ffe585f0737ee84890645930a,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,966,LaunchExploit_WINDOWS_MISC,0efa934847cff69fc35df7662ba023afddefab119b1d8bd68fe04ce7c0ab2e7b,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,967,LaunchExploit_WINDOWS_MISC,3a1ca575e35ac1da9e754d4e017c91863b9b6b4feb8d982a14a52859103326ea,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,968,LaunchExploit_WINDOWS_MISC,4f43eb4d4af8c91e85a30ed1255424e8871cbbf05449dce8d2e6f3ea2621dc4e,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,969,LaunchExploit_WINDOWS_MISC,9f654f9347dcbf8962cca78e19c672f4ffcbff4328b18565ec927b0e43f03b8d,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,970,LaunchExploit_WINDOWS_MISC,9bb4bce38a5bf7cf4706d2b6722a188d6a2dbc03f637a27c7d9f1a6722eda9dd,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,971,LaunchExploit_WINDOWS_MISC,d0b3e75d145b665dd55d2a38bbf57b2f7e5266ed8984f5fe6ab2c8148808c2b9,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,972,LaunchExploit_WINDOWS_MISC,e734fd22c9dc761e6bc1492c94321fa40ae629759c61e59a018573f3621e6214,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,973,LaunchExploit_WINDOWS_MISC,bacb2f3db1016ee94c9a623ded84b73019dc1a87909d7571f47444e7c4888a9a,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,974,LaunchExploit_WINDOWS_MISC,6800e2fe3e1b818a25409b5d11a96a211ac85d7813f13fb682f75c66ce5de9df,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,975,LaunchExploit_WINDOWS_MISC,ec6a8e83b062940cefb1690d50ee38d4cedb61b777e0870bfe80d0820a5cb564,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,976,LaunchExploit_WINDOWS_MISC,ce949a28d963f0a604882240231adce8ca31247e1c20714096415b1746021939,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,977,LaunchExploit_WINDOWS_MISC,4c5194dd4e246f32b52ff1e600ba5e0fb4a7efca7518942630938496205b4c47,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,978,LaunchExploit_WINDOWS_MISC,34d3bc68e249d9522a2c8e9641bbde351db0df43039c411e0fa38277d01aa34c,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,979,LaunchExploit_WINDOWS_MISC,102f20f8b95086d569aab062625d7a0e0721f683da26b233ef43c739d6cc2b4b,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,980,LaunchExploit_WINDOWS_MISC,f117675c69af1b79b7b2aae5e0dc91aa621e4756b10b0be904c894f8ebb2cd34,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,981,LaunchExploit_WINDOWS_MISC,9c537afbfb2cf416a35a0f5a93b820fa805b51338fca73cb8b0cfb25a0179ecf,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,982,LaunchExploit_WINDOWS_MISC,0bc9224b5c82491dcdb6ac7133ea16288988d2e19d4775ccfb0da081ca893a89,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,983,LaunchExploit_WINDOWS_MISC,54d43c861ef07410fa5273097f496920a0e70fa00190186d2c5228615f3b240d,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,984,LaunchExploit_WINDOWS_MISC,d56ea140be0d5dcdf55245bd5e84126795ef73cfe8e311e02e8fe33f57fc217b,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,985,LaunchExploit_WINDOWS_MISC,82a03b5646a2c670f23eeaa30c2e2bec2e5d6dca49aa3e8a311e7ff0d7b629e8,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,986,LaunchExploit_WINDOWS_MISC,986249739537503cc5acb8076a5061a4178427be4798f2267ec50e7a75717c99,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,987,LaunchExploit_WINDOWS_MISC,6b996de73932544272301d80bd8f158c08b7c7360c7beb94be2cc594fa3034be,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,988,LaunchExploit_WINDOWS_MISC,8a355e93f0ae724e1fb2e866fd204f71aed7e49e034d655cccf14ee340e90bdd,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,989,LaunchExploit_WINDOWS_MISC,a38e5fb5e2d08f5ebd196d79c8d80a589697d5965335d31b51fcd70ecfb69703,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,990,LaunchExploit_WINDOWS_MISC,bd20f6885d29dced90097cc39468f271678b43bfc74a7a46cf842a3be3b98e01,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,991,LaunchExploit_WINDOWS_MISC,86521ebe236e9846708d53c92d84aff8081e53ecee6c20a4faf220962b9e02fe,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,992,LaunchExploit_WINDOWS_MISC,7416c32eca53909d4e0479c49a8d7705691c6c702317129a1a9627343d4b500a,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
